,id,text,question_id,is_correct,has_image_alt,alternative,answer_image
5385,5386,170.,1078,0,0,a,
5386,5387,1.,1078,1,0,b,
5387,5388,1000.,1078,0,0,c,
5388,5389,29.,1078,0,0,d,
5389,5390,60.,1078,0,0,e,
5390,5391,transmutação nuclear dos elementos químicos do material.,1079,0,0,a,
5391,5392,redistribuição de prótons entre os diferentes átomos do material.,1079,0,0,b,
5392,5393,troca de átomos entre as diferentes moléculas do material.,1079,0,0,c,
5393,5394,mudança na estrutura espacial formada pelos diferentes constituintes do material.,1079,1,0,d,
5394,5395,alteração nas proporções dos diferentes isótopos de cada elemento presente no material.,1079,0,0,e,
5395,5396,criticando o leitor por ignorar os malefícios do relógio.,1080,0,0,a,
5396,5397,denunciando a má qualidade dos relógios modernos em relação aos antigos.,1080,0,0,b,
5397,5398,apresentando possibilidades de sermos presenteados com um relógio.,1080,1,0,c,
5398,5399,convidando o leitor a refletir sobre a coisificação do ser humano.,1080,0,0,d,
5399,5400,desafiando o leitor a pensar sobre a efemeridade do tempo.,1080,0,0,e,
5400,5401,utilizar programas que identifiquem falsos vírus.,1081,0,0,a,
5401,5402,recusar convites de jogos e brincadeiras feitos pela internet.,1081,1,0,b,
5402,5403,desprezar mensagens que causem comoção.,1081,0,0,c,
5403,5404,analisar a linguagem utilizada nas mensagens recebidas.,1081,0,0,d,
5404,5405,classificar os contatos presentes em suas redes sociais.,1081,0,0,e,
5405,5406,criação de uma impressora especial para traçar mapas cirúrgicos detalhados.,1082,0,0,a,
5406,5407,desenvolvimento de uma tinta para produzir pele e tecidos humanos finos.,1082,0,0,b,
5407,5408,uso de um produto natural com milhares de células para reparar tecidos humanos.,1082,1,0,c,
5408,5409,reprodução de células em 3D para ajudar nas cirurgias de recuperação dos rins.,1082,0,0,d,
5409,5410,extração de glóbulos do fígado para serem reproduzidos em laboratório.,1082,0,0,e,
5410,5411,enfatizar a determinação judicial como algo consolidado.,1083,0,0,a,
5411,5412,referir-se ao fato de a decisão judicial não implicar a sua imediata aplicação.,1083,0,0,b,
5412,5413,destacar a inevitável execução da sentença.,1083,1,0,c,
5413,5414,ironizar a parcialidade da Justiça nessa ação,1083,0,0,d,
5414,5415,criticar a coleta compulsória do material genético.,1083,0,0,e,
5415,5416,substituir a língua nacional para se inserir no contexto da globalização.,1084,0,0,a,
5416,5417,elaborar exames em língua inglesa para o ingresso na universidade.,1084,0,0,b,
5417,5418,estabelecer metas para melhorar a qualidade do ensino de italiano.,1084,0,0,c,
5418,5419,ampliar a oferta de vagas na graduação para alunos estrangeiros.,1084,1,0,d,
5419,5420,investir na divulgação da universidade no mercado internacional.,1084,0,0,e,
5420,5421,a necessidade de donativos.,1085,0,0,a,
5421,5422,as manifestações culturais.,1085,0,0,b,
5422,5423,o aprendizado compartilhado.,1085,0,0,c,
5423,5424,o bem em relação ao mal.,1085,0,0,d,
5424,5425,o respeito étnico.,1085,1,0,e,
5425,5426,ampliação do acesso a obras de autores reconhecidos.,1086,0,0,a,
5426,5427,banalização da pirataria na rede.,1086,0,0,b,
5427,5428,adoção de medidas favoráveis aos editores.,1086,0,0,c,
5428,5429,implementação de leis contra crimes eletrônicos.,1086,1,0,d,
5429,5430,reavaliação do conceito de propriedade intelectual.,1086,0,0,e,
5430,5431,indicar recessão na economia.,1087,1,0,a,
5431,5432,anunciar mercadorias em promoção.,1087,0,0,b,
5432,5433,chamar alguém em voz alta.,1087,0,0,c,
5433,5434,pedir para uma pessoa se retirar.,1087,0,0,d,
5434,5435,comprar produtos fora de moda.,1087,0,0,e,
5435,5436,crença na relevância dos sonhos como premonições ou conselhos.,1088,0,0,a,
5436,5437,necessidade de resgate da tradição de carregar água em cântaros.,1088,1,0,b,
5437,5438,percepção dos perigos de banhar-se em rios de águas poluídas.,1088,0,0,c,
5438,5439,exaltação da importância da preservação da água.,1088,0,0,d,
5439,5440,cautela no trato com inimigos e pessoas traiçoeiras.,1088,0,0,e,
5440,5441,permanência da inconstância em uma sociedade marcada por contínuas mudanças.,1089,0,0,a,
5441,5442,"competitividade e busca do lucro, que caracterizam a sociedade contemporânea.",1089,0,0,b,
5442,5443,"busca de estabilidade financeira e emocional, que marca o mundo atual.",1089,0,0,c,
5443,5444,negação dos valores defendidos pelas gerações anteriores em relação ao trabalho.,1089,0,0,d,
5444,5445,necessidade de realização pessoal e profissional no sistema vigente.,1089,1,0,e,
5445,5446,os conflitos de gênero tendem a ser neutralizados.,1090,0,0,a,
5446,5447,a obediência ao imperador leva ao prestígio pessoal.,1090,0,0,b,
5447,5448,o lugar à mesa metaforiza uma estrutura de poder,1090,0,0,c,
5448,5449,as novas gerações abandonam seus antigos hábitos.,1090,0,0,d,
5449,5450,a refeição é o que determina a agregação familiar,1090,1,0,e,
5450,5451,propor leituras diferentes das previsíveis.,1091,0,0,a,
5451,5452,apresentar o ponto de vista da autora.,1091,0,0,b,
5452,5453,ressaltar a importância da intertextualidade.,1091,0,0,c,
5453,5454,discorrer sobre o ato da leitura.,1091,1,0,d,
5454,5455,focar a participação do leitor.,1091,0,0,e,
5455,5456,continuidade de processo.,1092,0,0,a,
5456,5457,início de ação.,1092,1,0,b,
5457,5458,mudança de estado.,1092,0,0,c,
5458,5459,conclusão de ideia.,1092,0,0,d,
5459,5460,simultaneidade de fatos.,1092,0,0,e,
5460,5461,sinalizar a influência do gênero nas escolhas vocabulares.,1093,0,0,a,
5461,5462,marcar a classe social das personagens.,1093,1,0,b,
5462,5463,demonstrar o tom autoritário da fala de uma das personagens.,1093,0,0,c,
5463,5464,caracterizar usos linguísticos de uma região.,1093,0,0,d,
5464,5465,enfatizar a relação familiar entre as personagens.,1093,0,0,e,
5465,5466,relatos de sobreviventes em tragédias marcantes.,1094,0,0,a,
5466,5467,tipos de desastres naturais possíveis de acontecer.,1094,0,0,b,
5467,5468,ações do governo local referentes a calamidades.,1094,0,0,c,
5468,5469,informações sobre acidentes ocorridos em Connecticut.,1094,0,0,d,
5469,5470,medidas de emergência a serem tomadas em catástrofes.,1094,1,0,e,
5470,5471,"um tecido, visto que sua composição depende de elementos intrínsecos ao eu lírico.",1095,1,0,a,
5471,5472,"uma palavra, a partir de imagens com as quais ela pode ser comparada, a fim de assumir novos significados.",1095,0,0,b,
5472,5473,"um urinol, em referência às artes visuais ligadas às vanguardas do início do século XX.",1095,0,0,c,
5473,5474,"uma ave, que compõe, com seus movimentos, uma imagem historicamente ligada à palavra poética.",1095,0,0,d,
5474,5475,"uma máquina, levando em consideração a relevância do discurso técnico-científico pós-Revolução Industrial.",1095,0,0,e,
5475,5476,"inevitável frustração diante do poema, presente em “Mas tudo desafina:/ o pensamento pesa/ tanto quanto o corpo”.",1096,0,0,a,
5476,5477,"angustiante necessidade de produção, presente em “Escrever só para me livrar/ de escrever”.",1096,0,0,b,
5477,5478,"conflituosa relação com a inspiração, presente em “sentindo falta dos acompanhamentos/ e figuras sem força de expressão”.",1096,1,0,c,
5478,5479,"imprevisível percurso da composição, presente em “no atalho aberto a talhe de foice/ no caminho de rato”.",1096,0,0,d,
5479,5480,"agressivo trabalho de supressão, presente em “corto as palavras rentes/ com tesoura de jardim/ cega e bruta”.",1096,0,0,e,
5480,5481,garantir a segurança de pessoas de grupos de risco durante a doação de sangue.,1097,1,0,a,
5481,5482,esclarecer o público sobre a segurança do processo de captação do sangue.,1097,0,0,b,
5482,5483,conscientizar o doador de sua corresponsabilidade pela qualidade do sangue.,1097,0,0,c,
5483,5484,alertar os doadores sobre as dificuldades enfrentadas na coleta de sangue.,1097,0,0,d,
5484,5485,ampliar o número de doadores para manter o banco de sangue.,1097,0,0,e,
5485,5486,são amostras do português culto urbano.,1098,0,0,a,
5486,5487,apresentam ocorrências de hesitações e reformulações.,1098,0,0,b,
5487,5488,são modelos de emprego de regras gramaticais.,1098,0,0,c,
5488,5489,são exemplos de uso não planejado da língua.,1098,0,0,d,
5489,5490,apresentam marcas da linguagem literária.,1098,1,0,e,
5490,5491,intenção de recriar o passado por meio da paisagem.,1099,0,0,a,
5491,5492,angústia provocada pela sensação de solidão.,1099,0,0,b,
5492,5493,empatia entre os sofrimentos do eu e a agonia da terra.,1099,0,0,c,
5493,5494,resignação diante das mudanças do meio ambiente.,1099,0,0,d,
5494,5495,dúvida existencial em face do espaço desconhecido.,1099,1,0,e,
5495,5496,"caracterização de um quintal de sítio, espaço de descobertas.",1100,0,0,a,
5496,5497,"confusão intencional da marcação do tempo, centrado na infância.",1100,0,0,b,
5497,5498,"captura de elementos da vida rural, de feições peculiares.",1100,0,0,c,
5498,5499,"apropriação de diferentes pontos de vista, incorporados afetivamente.",1100,1,0,d,
5499,5500,"fragmentação do conflito gerador, distendido como apoio à emotividade.",1100,0,0,e,
5500,5501,contraste cultural.,1101,1,0,a,
5501,5502,contexto sócio-histórico.,1101,0,0,b,
5502,5503,diversidade étnica.,1101,0,0,c,
5503,5504,descoberta geográfica.,1101,0,0,d,
5504,5505,apropriação religiosa.,1101,0,0,e,
5505,5506,incerteza da expectativa de mudança por parte das futuras gerações.,1102,0,0,a,
5506,5507,compreensão da efemeridade das convicções antes vistas como sólidas.,1102,1,0,b,
5507,5508,crueldade atribuída à forma de punição praticada pelos mais velhos.,1102,0,0,c,
5508,5509,consciência das imperfeições aceitas na construção do senso comum.,1102,0,0,d,
5509,5510,revolta das novas gerações contra modelos tradicionais de educação.,1102,0,0,e,
5510,5511,"oposição, visto que o dano causado em um local específico no cérebro é contrário à vocalização dos ratos.",1103,0,0,a,
5511,5512,"condição, pois é preciso que se tenha lesão específica no cérebro para que não haja vocalização dos ratos.",1103,0,0,b,
5512,5513,"finalidade, porque os danos causados ao cérebro têm por finalidade provocar a falta de vocalização dos ratos.",1103,1,0,c,
5513,5514,"consequência, uma vez que o motivo de não haver mais vocalização dos ratos é o dano causado no cérebro.",1103,0,0,d,
5514,5515,"proporção, já que à medida que se lesiona o cérebro não é mais possível que haja vocalização dos ratos.",1103,0,0,e,
5515,5516,resulta de um apelo do mercado em determinadas datas.,1104,0,0,a,
5516,5517,desperta o desejo de ascensão social.,1104,1,0,b,
5517,5518,provoca mudanças nos valores sociais.,1104,0,0,c,
5518,5519,advém de necessidades suscitadas pela publicidade.,1104,0,0,d,
5519,5520,deriva da inerente busca por felicidade pelo ser humano.,1104,0,0,e,
5520,5521,introduzir um argumento esclarecedor.,1105,0,0,a,
5521,5522,comparar elementos opostos.,1105,0,0,b,
5522,5523,assinalar uma consequência hipotética.,1105,0,0,c,
5523,5524,relacionar informações gradativas.,1105,1,0,d,
5524,5525,intensificar um problema conceitual.,1105,0,0,e,
5525,5526,interagir com os elementos da composição.,1106,1,0,a,
5526,5527,refletir sobre elementos do inconsciente do artista.,1106,0,0,b,
5527,5528,apreciar a estética do cotidiano.,1106,0,0,c,
5528,5529,reconhecer a estética clássica das formas.,1106,0,0,d,
5529,5530,contemplar a obra por meio da movimentação física.,1106,0,0,e,
5530,5531,destaca o efeito introspectivo gerado pelo contato com o inusitado e com o desconhecido.,1107,0,0,a,
5531,5532,reforça o valor do sofrimento e do esquecimento para o processo criativo.,1107,0,0,b,
5532,5533,ilustra o conflito entre a procura do novo e a rejeição ao elemento exótico.,1107,1,0,c,
5533,5534,concebe a criação literária como trabalho progressivo e de autoconhecimento.,1107,0,0,d,
5534,5535,expressa a ideia de atividade poética como experiência anônima e involuntária.,1107,0,0,e,
5535,5536,informar o leitor sobre a veracidade dos fatos descritos na obra.,1108,0,0,a,
5536,5537,interpretar a obra a partir dos acontecimentos da narrativa.,1108,0,0,b,
5537,5538,classificar a obra como uma referência para estudiosos da matemática.,1108,1,0,c,
5538,5539,apresentar o resumo do conteúdo da obra de modo impessoal.,1108,0,0,d,
5539,5540,fazer a apreciação de uma obra a partir de uma síntese crítica.,1108,0,0,e,
5540,5541,anulação das diferenças sociais no espaço público de uma estação.,1109,0,0,a,
5541,5542,incompatibilidade psicológica entre mulheres de gerações diferentes.,1109,0,0,b,
5542,5543,comportamento vaidoso de mulheres de condição social privilegiada.,1109,0,0,c,
5543,5544,constrangimento da aproximação formal de pessoas desconhecidas.,1109,0,0,d,
5544,5545,sentimento de solidão alimentado pelo processo de envelhecimento.,1109,1,0,e,
5545,5546,conscientizar produtores rurais sobre os custos de produção.,1110,1,0,a,
5546,5547,adotar práticas de consumo consciente.,1110,0,0,b,
5547,5548,alterar hábitos de higienização pessoal e residencial.,1110,0,0,c,
5548,5549,contrapor-se a formas indiretas de exportação de água.,1110,0,0,d,
5549,5550,optar por vestuário produzido com matéria-prima reciclável.,1110,0,0,e,
5550,5551,apresenta organização estrutural típica de um poema.,1111,1,0,a,
5551,5552,introduz procedimentos prescritivos na composição do poema.,1111,0,0,b,
5552,5553,utiliza linguagem figurada na construção do poema.,1111,0,0,c,
5553,5554,explicita as etapas essenciais à preparação de uma receita.,1111,0,0,d,
5554,5555,explora elementos temáticos presentes em uma receita.,1111,0,0,e,
5555,5556,noticiar as descobertas científicas oriundas da pesquisa.,1112,1,0,a,
5556,5557,defender as práticas sustentáveis de manejo da madeira.,1112,0,0,b,
5557,5558,apresentar informações e comentários sobre o livro.,1112,0,0,c,
5558,5559,ensinar formas de combate à exploração ilegal de madeira.,1112,0,0,d,
5559,5560,demonstrar a importância de parcerias para a realização da pesquisa.,1112,0,0,e,
5560,5561,"inadequação vocabular, demonstrada pela seleção de palavras desconhecidas por parte de um dos interlocutores do diálogo.",1113,0,0,a,
5561,5562,"marcação temporal, evidenciada pela presença de palavras indicativas dos dias da semana.",1113,1,0,b,
5562,5563,"tom humorístico, ocasionado pela ocorrência de palavras empregadas em contextos formais.",1113,0,0,c,
5563,5564,"caracterização da identidade linguística dos interlocutores, percebida pela recorrência de palavras regionais.",1113,0,0,d,
5564,5565,"distanciamento entre os interlocutores, provocado pelo emprego de palavras com significados pouco conhecidos.",1113,0,0,e,
5565,5566,uso de rimas na composição.,1114,0,0,a,
5566,5567,diálogo com interlocutores próximos.,1114,0,0,b,
5567,5568,narrativa autorreflexiva.,1114,0,0,c,
5568,5569,recorrência de verbos no infinitivo.,1114,0,0,d,
5569,5570,predominância de tom poético.,1114,1,0,e,
5570,5571,o observador da obra atua como seu criador.,1115,0,0,a,
5571,5572,a obra integra-se ao espaço artístico e botânico.,1115,1,0,b,
5572,5573,o projeto artístico acontece ao ar livre.,1115,0,0,c,
5573,5574,as letras-vaso são utilizadas para o plantio de mudas.,1115,0,0,d,
5574,5575,as mulheres da comunidade participam na confecção das peças.,1115,0,0,e,
5575,5576,seu potencial como objeto de investigação.,1116,0,0,a,
5576,5577,sua função humorística.,1116,0,0,b,
5577,5578,sua ocorrência universal.,1116,0,0,c,
5578,5579,sua diversidade temática.,1116,0,0,d,
5579,5580,seu papel como veículo de preconceitos.,1116,1,0,e,
5580,5581,aceitação de padrões sociais acerca da participação da mulher nas lutas corporais.,1117,0,0,a,
5581,5582,adequação da mulher a uma modalidade esportiva alinhada a seu gênero.,1117,0,0,b,
5582,5583,naturalização de barreiras socioculturais responsáveis pela exclusão da mulher no boxe.,1117,1,0,c,
5583,5584,valorização de comportamentos e atitudes normalmente associados à mulher.,1117,0,0,d,
5584,5585,transposição de limites impostos à mulher num espaço de predomínio masculino.,1117,0,0,e,
5585,5586,elemento de afirmação da cultura.,1118,0,0,a,
5586,5587,instrumento de reconstrução da memória.,1118,0,0,b,
5587,5588,objeto de devoção pessoal.,1118,1,0,c,
5588,5589,ferramenta de investigação do ser humano.,1118,0,0,d,
5589,5590,veículo de produção de fatos da realidade.,1118,0,0,e,
5590,5591,As analogias sobre a solidão feitas pela personagem.,1119,0,0,a,
5591,5592,O tom melancólico presente na cena.,1119,0,0,b,
5592,5593,As perguntas retóricas da personagem.,1119,0,0,c,
5593,5594,A interferência do narrador no desfecho da cena.,1119,1,0,d,
5594,5595,O uso de rubricas para construir a ação dramática.,1119,0,0,e,
5595,5596,treinamento esportivo.,1120,0,0,a,
5596,5597,aspecto nutricional.,1120,1,0,b,
5597,5598,acompanhamento psicológico.,1120,0,0,c,
5598,5599,condição financeira.,1120,0,0,d,
5599,5600,prevenção de lesões.,1120,0,0,e,
5600,5601,tom explicativo e contido constitui uma forma peculiar de expressão poética.,1121,0,0,a,
5601,5602,seleção e o recorte do tema revelam uma visão pessimista da criação artística.,1121,1,0,b,
5602,5603,caráter descritivo dos versos assinala uma concepção irônica de lirismo.,1121,0,0,c,
5603,5604,enumeração de distintas manifestações líricas produz um efeito de impessoalidade.,1121,0,0,d,
5604,5605,referência a gêneros poéticos clássicos expressa a adesão do eu lírico às tradições literárias.,1121,0,0,e,
5605,5606,a interrupção de uma ação.,1122,0,0,a,
5606,5607,uma fala hesitante.,1122,1,0,b,
5607,5608,uma informação implícita.,1122,0,0,c,
5608,5609,uma situação incoerente.,1122,0,0,d,
5609,5610,a eliminação de uma ideia.,1122,0,0,e,
5610,5611,excluir o uso de cenário na ambientação.,1123,1,0,a,
5611,5612,dispensar o edifício teatral para a sua realização.,1123,0,0,b,
