,text,question_id,is_correct,has_image_alt,alternative,answer_image
17196,Errado,3842,0,0,c,
17197,Certo,3843,1,0,c,
17198,Errado,3843,0,0,c,
17199,Certo,3844,1,0,c,
17200,Errado,3844,0,0,c,
17201,Certo,3845,1,0,c,
17202,Errado,3845,0,0,c,
17203,Certo,3846,0,0,e,
17204,Errado,3846,1,0,e,
17205,Certo,3847,1,0,c,
17206,Errado,3847,0,0,c,
17207,Certo,3848,0,0,e,
17208,Errado,3848,1,0,e,
17209,Certo,3849,0,0,e,
17210,Errado,3849,1,0,e,
17211,Certo,3850,0,0,e,
17212,Errado,3850,1,0,e,
17213,Certo,3851,0,0,e,
17214,Errado,3851,1,0,e,
17215,Certo,3852,1,0,c,
17216,Errado,3852,0,0,c,
17217,Certo,3853,0,0,e,
17218,Errado,3853,1,0,e,
17219,Certo,3854,0,0,e,
17220,Errado,3854,1,0,e,
17221,Certo,3855,1,0,c,
17222,Errado,3855,0,0,c,
17223,Certo,3856,0,0,e,
17224,Errado,3856,1,0,e,
17225,Certo,3857,1,0,c,
17226,Errado,3857,0,0,c,
17227,Certo,3858,0,0,e,
17228,Errado,3858,1,0,e,
17229,Certo,3859,1,0,c,
17230,Errado,3859,0,0,c,
17231,Certo,3860,0,0,e,
17232,Errado,3860,1,0,e,
17233,Certo,3861,0,0,e,
17234,Errado,3861,1,0,e,
17235,Certo,3862,0,0,e,
17236,Errado,3862,1,0,e,
17237,Certo,3863,0,0,e,
17238,Errado,3863,1,0,e,
17239,Certo,3864,1,0,c,
17240,Errado,3864,0,0,c,
17241,Certo,3865,0,0,e,
17242,Errado,3865,1,0,e,
17243,Certo,3866,0,0,e,
17244,Errado,3866,1,0,e,
17245,Certo,3867,1,0,c,
17246,Errado,3867,0,0,c,
17247,Certo,3868,1,0,c,
17248,Errado,3868,0,0,c,
17249,Certo,3869,1,0,c,
17250,Errado,3869,0,0,c,
17251,Certo,3870,0,0,e,
17252,Errado,3870,1,0,e,
17253,Certo,3871,1,0,c,
17254,Errado,3871,0,0,c,
17255,Certo,3872,1,0,c,
17256,Errado,3872,0,0,c,
17257,Certo,3873,1,0,c,
17258,Errado,3873,0,0,c,
17259,Certo,3874,0,0,e,
17260,Errado,3874,1,0,e,
17261,Certo,3875,0,0,e,
17262,Errado,3875,1,0,e,
17263,Certo,3876,0,0,e,
17264,Errado,3876,1,0,e,
17265,Certo,3877,0,0,e,
17266,Errado,3877,1,0,e,
17267,Certo,3878,1,0,c,
17268,Errado,3878,0,0,c,
17269,Certo,3879,1,0,c,
17270,Errado,3879,0,0,c,
17271,Certo,3880,1,0,c,
17272,Errado,3880,0,0,c,
17273,Certo,3881,0,0,e,
17274,Errado,3881,1,0,e,
17275,Certo,3882,1,0,c,
17276,Errado,3882,0,0,c,
17277,Certo,3883,1,0,c,
17278,Errado,3883,0,0,c,
17279,Certo,3884,0,0,e,
17280,Errado,3884,1,0,e,
17281,Certo,3885,0,0,e,
17282,Errado,3885,1,0,e,
17283,Certo,3886,1,0,c,
17284,Errado,3886,0,0,c,
17285,Certo,3887,0,0,e,
17286,Errado,3887,1,0,e,
17287,Certo,3888,0,0,e,
17288,Errado,3888,1,0,e,
17289,Certo,3889,1,0,c,
17290,Errado,3889,0,0,c,
17291,Certo,3890,0,0,e,
17292,Errado,3890,1,0,e,
17293,Certo,3891,0,0,e,
17294,Errado,3891,1,0,e,
17295,Certo,3892,0,0,e,
17296,Errado,3892,1,0,e,
17297,Certo,3893,0,0,e,
17298,Errado,3893,1,0,e,
17299,Certo,3894,0,0,e,
17300,Errado,3894,1,0,e,
17301,Certo,3895,0,0,e,
17302,Errado,3895,1,0,e,
17303,Certo,3896,0,0,e,
17304,Errado,3896,1,0,e,
17305,Certo,3897,0,0,e,
17306,Errado,3897,1,0,e,
17307,Certo,3898,1,0,c,
17308,Errado,3898,0,0,c,
17309,Certo,3899,1,0,c,
17310,Errado,3899,0,0,c,
17311,Certo,3900,0,0,e,
17312,Errado,3900,1,0,e,
17313,Certo,3901,1,0,c,
17314,Errado,3901,0,0,c,
17315,Certo,3902,0,0,e,
17316,Errado,3902,1,0,e,
17317,Certo,3903,1,0,c,
17318,Errado,3903,0,0,c,
17319,Certo,3904,1,0,c,
17320,Errado,3904,0,0,c,
17321,Certo,3905,0,0,e,
17322,Errado,3905,1,0,e,
17323,Certo,3906,1,0,c,
17324,Errado,3906,0,0,c,
17325,Certo,3907,0,0,e,
17326,Errado,3907,1,0,e,
17327,Certo,3908,1,0,c,
17328,Errado,3908,0,0,c,
17329,Certo,3909,1,0,c,
17330,Errado,3909,0,0,c,
17331,Certo,3910,0,0,e,
17332,Errado,3910,1,0,e,
17333,Certo,3911,1,0,c,
17334,Errado,3911,0,0,c,
17335,Certo,3912,1,0,c,
17336,Errado,3912,0,0,c,
17337,Certo,3913,1,0,c,
17338,Errado,3913,0,0,c,
17339,Certo,3914,1,0,c,
17340,Errado,3914,0,0,c,
17341,Certo,3915,0,0,e,
17342,Errado,3915,1,0,e,
17343,Certo,3916,1,0,c,
17344,Errado,3916,0,0,c,
17345,Certo,3917,1,0,c,
17346,Errado,3917,0,0,c,
17347,Certo,3918,1,0,c,
17348,Errado,3918,0,0,c,
17349,Certo,3919,1,0,c,
17350,Errado,3919,0,0,c,
17351,Certo,3920,0,0,e,
17352,Errado,3920,1,0,e,
17353,Certo,3921,1,0,c,
17354,Errado,3921,0,0,c,
17355,Certo,3922,0,0,e,
17356,Errado,3922,1,0,e,
17357,Certo,3923,1,0,c,
17358,Errado,3923,0,0,c,
17359,Certo,3924,1,0,c,
17360,Errado,3924,0,0,c,
17361,Certo,3925,1,0,c,
17362,Errado,3925,0,0,c,
17363,Certo,3926,0,0,e,
17364,Errado,3926,1,0,e,
17365,Certo,3927,1,0,c,
17366,Errado,3927,0,0,c,
17367,Certo,3928,1,0,c,
17368,Errado,3928,0,0,c,
17369,Certo,3929,0,0,e,
17370,Errado,3929,1,0,e,
17371,Certo,3930,1,0,c,
17372,Errado,3930,0,0,c,
17373,Certo,3931,1,0,c,
17374,Errado,3931,0,0,c,
17375,Certo,3932,0,0,e,
17376,Errado,3932,1,0,e,
17377,Certo,3933,0,0,e,
17378,Errado,3933,1,0,e,
17379,Certo,3934,1,0,c,
17380,Errado,3934,0,0,c,
17381,Certo,3935,0,0,e,
17382,Errado,3935,1,0,e,
17383,Certo,3936,1,0,c,
17384,Errado,3936,0,0,c,
17385,Certo,3937,1,0,c,
17386,Errado,3937,0,0,c,
17387,Certo,3938,0,0,e,
17388,Errado,3938,1,0,e,
17389,Certo,3939,0,0,e,
17390,Errado,3939,1,0,e,
17391,Certo,3940,0,0,e,
17392,Errado,3940,1,0,e,
17393,Certo,3941,1,0,c,
17394,Errado,3941,0,0,c,
17395,Certo,3942,1,0,c,
17396,Errado,3942,0,0,c,
17397,Certo,3943,0,0,e,
17398,Errado,3943,1,0,e,
17399,Certo,3944,1,0,c,
17400,Errado,3944,0,0,c,
17401,Certo,3945,1,0,c,
17402,Errado,3945,0,0,c,
17403,Certo,3946,0,0,e,
17404,Errado,3946,1,0,e,
17405,Certo,3947,0,0,e,
17406,Errado,3947,1,0,e,
17407,Certo,3948,1,0,c,
17408,Errado,3948,0,0,c,
17409,Certo,3949,1,0,c,
17410,Errado,3949,0,0,c,
17411,Certo,3950,0,0,e,
17412,Errado,3950,1,0,e,
17413,Certo,3951,0,0,e,
17414,Errado,3951,1,0,e,
17415,Certo,3952,0,0,e,
17416,Errado,3952,1,0,e,
17417,Certo,3953,1,0,c,
17418,Errado,3953,0,0,c,
17419,Certo,3954,0,0,e,
17420,Errado,3954,1,0,e,
17421,Certo,3955,0,0,e,
17422,Errado,3955,1,0,e,
17423,Certo,3956,1,0,c,
17424,Errado,3956,0,0,c,
17425,Certo,3957,1,0,c,
17426,Errado,3957,0,0,c,
17427,Certo,3958,1,0,c,
17428,Errado,3958,0,0,c,
17429,Certo,3959,0,0,e,
17430,Errado,3959,1,0,e,
17431,Certo,3960,1,0,c,
17432,Errado,3960,0,0,c,
17433,Certo,3961,1,0,c,
17434,Errado,3961,0,0,c,
17435,Certo,3962,1,0,c,
17436,Errado,3962,0,0,c,
17437,Certo,3963,0,0,e,
17438,Errado,3963,1,0,e,
17439,Certo,3964,0,0,e,
17440,Errado,3964,1,0,e,
17441,Certo,3965,0,0,e,
17442,Errado,3965,1,0,e,
17443,Certo,3966,0,0,e,
17444,Errado,3966,1,0,e,
17445,Certo,3967,0,0,e,
17446,Errado,3967,1,0,e,
17447,Certo,3968,0,0,e,
17448,Errado,3968,1,0,e,
17449,Certo,3969,0,0,e,
17450,Errado,3969,1,0,e,
17451,Certo,3970,1,0,c,
17452,Errado,3970,0,0,c,
17453,Certo,3971,1,0,c,
17454,Errado,3971,0,0,c,
17455,Certo,3972,0,0,e,
17456,Errado,3972,1,0,e,
17457,Certo,3973,0,0,e,
17458,Errado,3973,1,0,e,
17459,Certo,3974,1,0,c,
17460,Errado,3974,0,0,c,
17461,Certo,3975,0,0,e,
17462,Errado,3975,1,0,e,
17463,Certo,3976,0,0,e,
17464,Errado,3976,1,0,e,
17465,Certo,3977,1,0,c,
17466,Errado,3977,0,0,c,
17467,Certo,3978,1,0,c,
17468,Errado,3978,0,0,c,
17469,Certo,3979,1,0,c,
17470,Errado,3979,0,0,c,
17471,Certo,3980,0,0,e,
17472,Errado,3980,1,0,e,
17473,Certo,3981,1,0,c,
17474,Errado,3981,0,0,c,
17475,Certo,3982,0,0,e,
17476,Errado,3982,1,0,e,
17477,Certo,3983,0,0,e,
17478,Errado,3983,1,0,e,
17479,Certo,3984,1,0,c,
17480,Errado,3984,0,0,c,
17481,Certo,3985,1,0,c,
17482,Errado,3985,0,0,c,
17483,Certo,3986,1,0,c,
17484,Errado,3986,0,0,c,
17485,Certo,3987,1,0,c,
17486,Errado,3987,0,0,c,
17487,Certo,3988,1,0,c,
17488,Errado,3988,0,0,c,
17489,Certo,3989,1,0,c,
17490,Errado,3989,0,0,c,
17491,Certo,3990,0,0,e,
17492,Errado,3990,1,0,e,
17493,Certo,3991,0,0,e,
17494,Errado,3991,1,0,e,
17495,Certo,3992,1,0,c,
17496,Errado,3992,0,0,c,
17497,Certo,3993,1,0,c,
17498,Errado,3993,0,0,c,
17499,Certo,3994,0,0,e,
17500,Errado,3994,1,0,e,
17501,Certo,3995,0,0,e,
17502,Errado,3995,1,0,e,
17503,Certo,3996,1,0,c,
17504,Errado,3996,0,0,c,
17505,Certo,3997,1,0,c,
17506,Errado,3997,0,0,c,
17507,Certo,3998,1,0,c,
17508,Errado,3998,0,0,c,
17509,Certo,3999,0,0,e,
17510,Errado,3999,1,0,e,
17511,Certo,4000,0,0,e,
17512,Errado,4000,1,0,e,
17513,Certo,4001,0,0,e,
17514,Errado,4001,1,0,e,
17515,Certo,4002,1,0,c,
17516,Errado,4002,0,0,c,
17517,Certo,4003,0,0,e,
17518,Errado,4003,1,0,e,
17519,Certo,4004,1,0,c,
17520,Errado,4004,0,0,c,
17521,Certo,4005,0,0,e,
17522,Errado,4005,1,0,e,
17523,Certo,4006,0,0,e,
17524,Errado,4006,1,0,e,
17525,Certo,4007,0,0,e,
17526,Errado,4007,1,0,e,
17527,Certo,4008,0,0,e,
17528,Errado,4008,1,0,e,
17529,Certo,4009,0,0,e,
17530,Errado,4009,1,0,e,
17531,Certo,4010,0,0,e,
17532,Errado,4010,1,0,e,
17533,Certo,4011,1,0,c,
17534,Errado,4011,0,0,c,
17535,Certo,4012,0,0,e,
17536,Errado,4012,1,0,e,
17537,Certo,4013,1,0,c,
17538,Errado,4013,0,0,c,
17539,Certo,4014,0,0,e,
17540,Errado,4014,1,0,e,
17541,Certo,4015,0,0,e,
17542,Errado,4015,1,0,e,
17543,Certo,4016,1,0,c,
17544,Errado,4016,0,0,c,
17545,Certo,4017,1,0,c,
17546,Errado,4017,0,0,c,
17547,Certo,4018,0,0,e,
17548,Errado,4018,1,0,e,
17549,Certo,4019,0,0,e,
17550,Errado,4019,1,0,e,
17551,Certo,4020,0,0,e,
17552,Errado,4020,1,0,e,
17553,Certo,4021,0,0,e,
17554,Errado,4021,1,0,e,
17555,Certo,4022,0,0,e,
17556,Errado,4022,1,0,e,
17557,Certo,4023,1,0,c,
17558,Errado,4023,0,0,c,
17559,Certo,4024,1,0,c,
17560,Errado,4024,0,0,c,
17561,Certo,4025,1,0,c,
17562,Errado,4025,0,0,c,
17563,Certo,4026,0,0,e,
17564,Errado,4026,1,0,e,
17565,Certo,4027,1,0,c,
17566,Errado,4027,0,0,c,
17567,Certo,4028,1,0,c,
17568,Errado,4028,0,0,c,
17569,Certo,4029,0,0,e,
17570,Errado,4029,1,0,e,
17571,Certo,4030,1,0,c,
17572,Errado,4030,0,0,c,
17573,Certo,4031,0,0,e,
17574,Errado,4031,1,0,e,
17575,Certo,4032,1,0,c,
17576,Errado,4032,0,0,c,
17577,Certo,4033,0,0,e,
17578,Errado,4033,1,0,e,
17579,Certo,4034,1,0,c,
17580,Errado,4034,0,0,c,
17581,Certo,4035,1,0,c,
17582,Errado,4035,0,0,c,
17583,Certo,4036,0,0,e,
17584,Errado,4036,1,0,e,
17585,Certo,4037,0,0,e,
17586,Errado,4037,1,0,e,
17587,Certo,4038,1,0,c,
17588,Errado,4038,0,0,c,
17589,Certo,4039,1,0,c,
17590,Errado,4039,0,0,c,
17591,Certo,4040,1,0,c,
17592,Errado,4040,0,0,c,
17593,Certo,4041,1,0,c,
17594,Errado,4041,0,0,c,
17595,Certo,4042,0,0,e,
17596,Errado,4042,1,0,e,
17597,Certo,4043,1,0,c,
17598,Errado,4043,0,0,c,
17599,Certo,4044,0,0,e,
17600,Errado,4044,1,0,e,
17601,Certo,4045,1,0,c,
17602,Errado,4045,0,0,c,
17603,Certo,4046,1,0,c,
17604,Errado,4046,0,0,c,
17605,Certo,4047,0,0,e,
17606,Errado,4047,1,0,e,
17607,Certo,4048,1,0,c,
17608,Errado,4048,0,0,c,
17609,Certo,4049,1,0,c,
17610,Errado,4049,0,0,c,
17611,Certo,4050,1,0,c,
17612,Errado,4050,0,0,c,
17613,Certo,4051,0,0,e,
17614,Errado,4051,1,0,e,
17615,Certo,4052,0,0,e,
17616,Errado,4052,1,0,e,
17617,Certo,4053,0,0,e,
17618,Errado,4053,1,0,e,
17619,Certo,4054,0,0,e,
17620,Errado,4054,1,0,e,
17621,Certo,4055,0,0,e,
17622,Errado,4055,1,0,e,
17623,Certo,4056,0,0,e,
17624,Errado,4056,1,0,e,
17625,Certo,4057,0,0,e,
17626,Errado,4057,1,0,e,
17627,Certo,4058,1,0,c,
17628,Errado,4058,0,0,c,
17629,Certo,4059,1,0,c,
17630,Errado,4059,0,0,c,
17631,Certo,4060,0,0,e,
17632,Errado,4060,1,0,e,
17633,Certo,4061,1,0,c,
17634,Errado,4061,0,0,c,
17635,Certo,4062,0,0,e,
17636,Errado,4062,1,0,e,
17637,Certo,4063,1,0,c,
17638,Errado,4063,0,0,c,
17639,Certo,4064,0,0,e,
17640,Errado,4064,1,0,e,
17641,Certo,4065,1,0,c,
17642,Errado,4065,0,0,c,
17643,Certo,4066,0,0,e,
17644,Errado,4066,1,0,e,
17645,Certo,4067,1,0,c,
17646,Errado,4067,0,0,c,
17647,Certo,4068,0,0,e,
17648,Errado,4068,1,0,e,
17649,Certo,4069,0,0,e,
17650,Errado,4069,1,0,e,
17651,Certo,4070,0,0,e,
17652,Errado,4070,1,0,e,
17653,Certo,4071,0,0,e,
17654,Errado,4071,1,0,e,
17655,Certo,4072,1,0,c,
17656,Errado,4072,0,0,c,
17657,Certo,4073,1,0,c,
17658,Errado,4073,0,0,c,
17659,Certo,4074,0,0,e,
17660,Errado,4074,1,0,e,
17661,Certo,4075,1,0,c,
17662,Errado,4075,0,0,c,
17663,Certo,4076,0,0,e,
17664,Errado,4076,1,0,e,
17665,Certo,4077,0,0,e,
17666,Errado,4077,1,0,e,
17667,Certo,4078,1,0,c,
17668,Errado,4078,0,0,c,
17669,Certo,4079,1,0,c,
17670,Errado,4079,0,0,c,
17671,Certo,4080,1,0,c,
17672,Errado,4080,0,0,c,
17673,Certo,4081,1,0,c,
17674,Errado,4081,0,0,c,
17675,Certo,4082,1,0,c,
17676,Errado,4082,0,0,c,
17677,Certo,4083,0,0,e,
17678,Errado,4083,1,0,e,
17679,Certo,4084,0,0,e,
17680,Errado,4084,1,0,e,
17681,Certo,4085,1,0,c,
17682,Errado,4085,0,0,c,
17683,Certo,4086,1,0,c,
17684,Errado,4086,0,0,c,
17685,Certo,4087,0,0,e,
17686,Errado,4087,1,0,e,
17687,Certo,4088,0,0,e,
17688,Errado,4088,1,0,e,
17689,Certo,4089,0,0,e,
17690,Errado,4089,1,0,e,
17691,Certo,4090,0,0,e,
17692,Errado,4090,1,0,e,
17693,Certo,4091,0,0,e,
17694,Errado,4091,1,0,e,
17695,Certo,4092,1,0,c,
17696,Errado,4092,0,0,c,
17697,Certo,4093,1,0,c,
17698,Errado,4093,0,0,c,
17699,Certo,4094,1,0,c,
17700,Errado,4094,0,0,c,
17701,Certo,4095,1,0,c,
17702,Errado,4095,0,0,c,
17703,Certo,4096,0,0,e,
17704,Errado,4096,1,0,e,
17705,Certo,4097,1,0,c,
17706,Errado,4097,0,0,c,
17707,Certo,4098,0,0,e,
17708,Errado,4098,1,0,e,
17709,Certo,4099,0,0,e,
17710,Errado,4099,1,0,e,
17711,Certo,4100,0,0,e,
17712,Errado,4100,1,0,e,
17713,Certo,4101,1,0,c,
17714,Errado,4101,0,0,c,
17715,Certo,4102,0,0,e,
17716,Errado,4102,1,0,e,
17717,Certo,4103,1,0,c,
17718,Errado,4103,0,0,c,
17719,Certo,4104,0,0,e,
17720,Errado,4104,1,0,e,
17721,Certo,4105,0,0,e,
17722,Errado,4105,1,0,e,
17723,Certo,4106,0,0,e,
17724,Errado,4106,1,0,e,
17725,Certo,4107,1,0,c,
17726,Errado,4107,0,0,c,
17727,Certo,4108,0,0,e,
17728,Errado,4108,1,0,e,
17729,Certo,4109,0,0,e,
17730,Errado,4109,1,0,e,
17731,Certo,4110,0,0,e,
17732,Errado,4110,1,0,e,
17733,Certo,4111,0,0,e,
17734,Errado,4111,1,0,e,
17735,Certo,4112,1,0,c,
17736,Errado,4112,0,0,c,
17737,Certo,4113,1,0,c,
17738,Errado,4113,0,0,c,
17739,Certo,4114,0,0,e,
17740,Errado,4114,1,0,e,
17741,Certo,4115,0,0,e,
17742,Errado,4115,1,0,e,
17743,Certo,4116,1,0,c,
17744,Errado,4116,0,0,c,
17745,Certo,4117,1,0,c,
17746,Errado,4117,0,0,c,
17747,Certo,4118,0,0,e,
17748,Errado,4118,1,0,e,
17749,Certo,4119,1,0,c,
17750,Errado,4119,0,0,c,
17751,Certo,4120,0,0,e,
17752,Errado,4120,1,0,e,
17753,Certo,4121,1,0,c,
17754,Errado,4121,0,0,c,
17755,Certo,4122,1,0,c,
17756,Errado,4122,0,0,c,
17757,Certo,4123,1,0,c,
17758,Errado,4123,0,0,c,
17759,Certo,4124,1,0,c,
17760,Errado,4124,0,0,c,
17761,Certo,4125,0,0,e,
17762,Errado,4125,1,0,e,
17763,Certo,4126,0,0,e,
17764,Errado,4126,1,0,e,
17765,Certo,4127,1,0,c,
17766,Errado,4127,0,0,c,
17767,Certo,4128,1,0,c,
17768,Errado,4128,0,0,c,
17769,Certo,4129,1,0,c,
17770,Errado,4129,0,0,c,
17771,Certo,4130,0,0,e,
17772,Errado,4130,1,0,e,
17773,Certo,4131,1,0,c,
17774,Errado,4131,0,0,c,
17775,Certo,4132,0,0,e,
17776,Errado,4132,1,0,e,
17777,Certo,4133,1,0,c,
17778,Errado,4133,0,0,c,
17779,Certo,4134,0,0,e,
17780,Errado,4134,1,0,e,
17781,Certo,4135,0,0,e,
17782,Errado,4135,1,0,e,
17783,Certo,4136,1,0,c,
17784,Errado,4136,0,0,c,
17785,Certo,4137,0,0,e,
17786,Errado,4137,1,0,e,
17787,Certo,4138,0,0,e,
17788,Errado,4138,1,0,e,
17789,Certo,4139,0,0,e,
17790,Errado,4139,1,0,e,
17791,Certo,4140,1,0,c,
17792,Errado,4140,0,0,c,
17793,Certo,4141,0,0,e,
17794,Errado,4141,1,0,e,
17795,Certo,4142,1,0,c,
17796,Errado,4142,0,0,c,
17797,Certo,4143,0,0,e,
17798,Errado,4143,1,0,e,
17799,Certo,4144,0,0,e,
17800,Errado,4144,1,0,e,
17801,Certo,4145,0,0,e,
17802,Errado,4145,1,0,e,
17803,Certo,4146,1,0,c,
17804,Errado,4146,0,0,c,
17805,Certo,4147,1,0,c,
17806,Errado,4147,0,0,c,
17807,Certo,4148,1,0,c,
17808,Errado,4148,0,0,c,
17809,Certo,4149,0,0,e,
17810,Errado,4149,1,0,e,
17811,Certo,4150,0,0,e,
17812,Errado,4150,1,0,e,
17813,Certo,4151,1,0,c,
17814,Errado,4151,0,0,c,
17815,Certo,4152,0,0,e,
17816,Errado,4152,1,0,e,
17817,Certo,4153,1,0,c,
17818,Errado,4153,0,0,c,
17819,Certo,4154,1,0,c,
17820,Errado,4154,0,0,c,
17821,Certo,4155,1,0,c,
17822,Errado,4155,0,0,c,
17823,Certo,4156,1,0,c,
17824,Errado,4156,0,0,c,
17825,Certo,4157,1,0,c,
17826,Errado,4157,0,0,c,
17827,Certo,4158,0,0,e,
17828,Errado,4158,1,0,e,
17829,Certo,4159,0,0,e,
17830,Errado,4159,1,0,e,
17831,Certo,4160,0,0,e,
17832,Errado,4160,1,0,e,
17833,Certo,4161,0,0,e,
17834,Errado,4161,1,0,e,
17835,Certo,4162,1,0,c,
17836,Errado,4162,0,0,c,
17837,Certo,4163,1,0,c,
17838,Errado,4163,0,0,c,
17839,Certo,4164,0,0,e,
17840,Errado,4164,1,0,e,
17841,Certo,4165,0,0,e,
17842,Errado,4165,1,0,e,
17843,Certo,4166,0,0,e,
17844,Errado,4166,1,0,e,
17845,Certo,4167,0,0,e,
17846,Errado,4167,1,0,e,
17847,Certo,4168,1,0,c,
17848,Errado,4168,0,0,c,
17849,Certo,4169,0,0,e,
17850,Errado,4169,1,0,e,
17851,Certo,4170,1,0,c,
17852,Errado,4170,0,0,c,
17853,Certo,4171,1,0,c,
17854,Errado,4171,0,0,c,
17855,Certo,4172,1,0,c,
17856,Errado,4172,0,0,c,
17857,Certo,4173,1,0,c,
17858,Errado,4173,0,0,c,
17859,Certo,4174,0,0,e,
17860,Errado,4174,1,0,e,
17861,Certo,4175,1,0,c,
17862,Errado,4175,0,0,c,
17863,Certo,4176,1,0,c,
17864,Errado,4176,0,0,c,
17865,Certo,4177,0,0,e,
17866,Errado,4177,1,0,e,
17867,Certo,4178,0,0,e,
17868,Errado,4178,1,0,e,
17869,Certo,4179,0,0,e,
17870,Errado,4179,1,0,e,
17871,Certo,4180,0,0,e,
17872,Errado,4180,1,0,e,
17873,Certo,4181,1,0,c,
17874,Errado,4181,0,0,c,
17875,Certo,4182,1,0,c,
17876,Errado,4182,0,0,c,
17877,Certo,4183,1,0,c,
17878,Errado,4183,0,0,c,
17879,Certo,4184,1,0,c,
17880,Errado,4184,0,0,c,
17881,Certo,4185,1,0,c,
17882,Errado,4185,0,0,c,
17883,Certo,4186,1,0,c,
17884,Errado,4186,0,0,c,
17885,Certo,4187,0,0,e,
17886,Errado,4187,1,0,e,
17887,Certo,4188,1,0,c,
17888,Errado,4188,0,0,c,
17889,Certo,4189,0,0,e,
17890,Errado,4189,1,0,e,
17891,Certo,4190,0,0,e,
17892,Errado,4190,1,0,e,
17893,Certo,4191,1,0,c,
17894,Errado,4191,0,0,c,
17895,Certo,4192,0,0,e,
17896,Errado,4192,1,0,e,
17897,Certo,4193,0,0,e,
17898,Errado,4193,1,0,e,
17899,Certo,4194,1,0,c,
17900,Errado,4194,0,0,c,
17901,Certo,4195,0,0,e,
17902,Errado,4195,1,0,e,
17903,Certo,4196,0,0,e,
17904,Errado,4196,1,0,e,
17905,Certo,4197,1,0,c,
17906,Errado,4197,0,0,c,
17907,Certo,4198,1,0,c,
17908,Errado,4198,0,0,c,
17909,Certo,4199,1,0,c,
17910,Errado,4199,0,0,c,
17911,Certo,4200,0,0,e,
17912,Errado,4200,1,0,e,
17913,Certo,4201,1,0,c,
17914,Errado,4201,0,0,c,
17915,Certo,4202,0,0,e,
17916,Errado,4202,1,0,e,
17917,Certo,4203,0,0,e,
17918,Errado,4203,1,0,e,
17919,Certo,4204,1,0,c,
17920,Errado,4204,0,0,c,
17921,Certo,4205,0,0,e,
17922,Errado,4205,1,0,e,
17923,Certo,4206,0,0,e,
17924,Errado,4206,1,0,e,
17925,Certo,4207,0,0,e,
17926,Errado,4207,1,0,e,
17927,Certo,4208,1,0,c,
17928,Errado,4208,0,0,c,
17929,Certo,4209,0,0,e,
17930,Errado,4209,1,0,e,
17931,Certo,4210,1,0,c,
17932,Errado,4210,0,0,c,
17933,Certo,4211,0,0,e,
17934,Errado,4211,1,0,e,
17935,Certo,4212,1,0,c,
17936,Errado,4212,0,0,c,
17937,Certo,4213,0,0,e,
17938,Errado,4213,1,0,e,
17939,Certo,4214,0,0,e,
17940,Errado,4214,1,0,e,
17941,Certo,4215,1,0,c,
17942,Errado,4215,0,0,c,
17943,Certo,4216,0,0,e,
17944,Errado,4216,1,0,e,
17945,Certo,4217,0,0,e,
17946,Errado,4217,1,0,e,
17947,Certo,4218,0,0,e,
17948,Errado,4218,1,0,e,
17949,Certo,4219,1,0,c,
17950,Errado,4219,0,0,c,
17951,Certo,4220,0,0,e,
17952,Errado,4220,1,0,e,
17953,Certo,4221,1,0,c,
17954,Errado,4221,0,0,c,
17955,Certo,4222,0,0,e,
17956,Errado,4222,1,0,e,
17957,Certo,4223,0,0,e,
17958,Errado,4223,1,0,e,
17959,Certo,4224,1,0,c,
17960,Errado,4224,0,0,c,
17961,Certo,4225,0,0,e,
17962,Errado,4225,1,0,e,
17963,Certo,4226,1,0,c,
17964,Errado,4226,0,0,c,
17965,Certo,4227,1,0,c,
17966,Errado,4227,0,0,c,
17967,Certo,4228,0,0,e,
17968,Errado,4228,1,0,e,
17969,Certo,4229,0,0,e,
17970,Errado,4229,1,0,e,
17971,Certo,4230,0,0,e,
17972,Errado,4230,1,0,e,
17973,Certo,4231,1,0,c,
17974,Errado,4231,0,0,c,
17975,Certo,4232,0,0,e,
17976,Errado,4232,1,0,e,
17977,Certo,4233,0,0,e,
17978,Errado,4233,1,0,e,
17979,Certo,4234,0,0,e,
17980,Errado,4234,1,0,e,
17981,Certo,4235,1,0,c,
17982,Errado,4235,0,0,c,
17983,Certo,4236,1,0,c,
17984,Errado,4236,0,0,c,
17985,Certo,4237,0,0,e,
17986,Errado,4237,1,0,e,
17987,Certo,4238,0,0,e,
17988,Errado,4238,1,0,e,
17989,Certo,4239,0,0,e,
17990,Errado,4239,1,0,e,
17991,Certo,4240,1,0,c,
17992,Errado,4240,0,0,c,
17993,Certo,4241,0,0,e,
17994,Errado,4241,1,0,e,
17995,Certo,4242,1,0,c,
17996,Errado,4242,0,0,c,
17997,Certo,4243,1,0,c,
17998,Errado,4243,0,0,c,
17999,Certo,4244,0,0,e,
18000,Errado,4244,1,0,e,
18001,Certo,4245,0,0,e,
18002,Errado,4245,1,0,e,
18003,Certo,4246,1,0,c,
18004,Errado,4246,0,0,c,
18005,Certo,4247,0,0,e,
18006,Errado,4247,1,0,e,
18007,Certo,4248,0,0,e,
18008,Errado,4248,1,0,e,
18009,Certo,4249,1,0,c,
18010,Errado,4249,0,0,c,
18011,Certo,4250,0,0,e,
18012,Errado,4250,1,0,e,
18013,Certo,4251,1,0,c,
18014,Errado,4251,0,0,c,
18015,Certo,4252,1,0,c,
18016,Errado,4252,0,0,c,
