,text,question_id,is_correct,has_image_alt,alternative,answer_image
10383,,2077,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/93-images/alt_img_4.png
10384,,2077,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/93-images/alt_img_1.png
10385,"2,1.",2078,0,0,a,
10386,"1,0.",2078,1,0,b,
10387,"2,5.",2078,0,0,c,
10388,"5,3.",2078,0,0,d,
10389,"13,1.",2078,0,0,e,
10390,,2079,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/108-images/alt_img_4.png
10391,,2079,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/108-images/alt_img_0.png
10392,,2079,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/108-images/alt_img_1.png
10393,,2079,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/108-images/alt_img_2.png
10394,,2079,1,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/108-images/alt_img_3.png
10395,3,2080,0,0,a,
10396,4,2080,1,0,b,
10397,1,2080,0,0,c,
10398,5,2080,0,0,d,
10399,2,2080,0,0,e,
10400,aumento da energia de ativação.,2081,0,0,a,
10401,variação do pH do meio.,2081,0,0,b,
10402,consumo da enzima durante o ensaio.,2081,0,0,c,
10403,diminuição da concentração do substrato.,2081,0,0,d,
10404,modificação da estrutura tridimensional da enzima.,2081,1,0,e,
10405,Equador,2082,1,0,a,
10406,Trópico de Capricórnio.,2082,0,0,b,
10407,Trópico de Câncer.,2082,0,0,c,
10408,Polo Norte.,2082,0,0,d,
10409,Polo Sul.,2082,0,0,e,
10410,preocupação com a composição de textos.,2083,0,0,a,
10411,mágoa com o comportamento de alguém.,2083,0,0,b,
10412,contentamento com a interação virtual.,2083,0,0,c,
10413,insatisfação com uma forma de comunicação.,2083,0,0,d,
10414,zelo com o envio de mensagens.,2083,1,0,e,
10415,prestígio da cultura cubana nos Estados Unidos.,2084,0,0,a,
10416,qualidade da educação formal em Miami.,2084,0,0,b,
10417,oportunidade de qualificação profissional em Miami.,2084,0,0,c,
10418,cenário da integração de cubanos nos Estados Unidos.,2084,1,0,d,
10419,fortalecimento do elo familiar em comunidades estadunidenenses.,2084,0,0,e,
10420,aproximar pessoas ao redor do mundo.,2085,0,0,a,
10421,oferecer recursos de fotografia.,2085,0,0,b,
10422,divulgar problemas dos usuários.,2085,0,0,c,
10423,estimular aceitação dos seguidores.,2085,1,0,d,
10424,provocar ansiedade nos adolescentes.,2085,0,0,e,
10425,comparar a expectativa de parceiros amorosos em épocas distintas.,2086,0,0,a,
10426,discutir o uso de aplicativos para proporcionar encontros românticos.,2086,0,0,b,
10427,problematizar o papel de gênero em casamentos modernos.,2086,1,0,c,
10428,valorizar a importância da aparência física na seleção de pretendentes.,2086,0,0,d,
10429,apontar a relevância da educação formal na escolha de parceiro.,2086,0,0,e,
10430,violência característica do cotidiano das grandes metrópoles.,2087,1,0,a,
10431,descanso diante da problemática de crianças em situação de rua.,2087,0,0,b,
10432,estímulo à mendicância nos centros urbanos,2087,0,0,c,
10433,tendência de informalização do trabalho,2087,0,0,d,
10434,falta de serviços de saúde adequados,2087,0,0,e,
10435,falta de informação sobre a configuração de alertas no celular,2088,0,0,a,
10436,conhecimento das pessoas sobre as tecnologias.,2088,0,0,b,
10437,uso do celular alheio por pessoas desautorizadas.,2088,0,0,c,
10438,funcionamento de recursos tecnológicos obsoletos.,2088,1,0,d,
10439,ingerência do celular sobre as escolhas dos usuários,2088,0,0,e,
10440,desconstrução da noção do skate como modalidade masculina.,2089,0,0,a,
10441,vanguarda de ser a atleta mais jovem a subir no pódio olímpico,2089,0,0,b,
10442,conciliação do jornalismo com a prática do skate.,2089,1,0,c,
10443,conquista de medalha nos Jogos Olímpicos de Tóquio.,2089,0,0,d,
10444,inserção das mulheres na modalidade skate street.,2089,0,0,e,
10445,da força da conexão espiritual entre os amigos.,2090,0,0,a,
10446,das peculiaridades dos subúrbios hispano-americanos.,2090,0,0,b,
10447,do papel da amizade em diferentes contextos.,2090,1,0,c,
10448,do hábito de reunir amigos em torno da mesa,2090,0,0,d,
10449,dos graus de intimidade entre os amigos,2090,0,0,e,
10450,necessidade de revelar seus anseios mais íntimos.,2091,0,0,a,
10451,lição de vida comunicada pelo tenente.,2091,0,0,b,
10452,predisposição materna para se emocionar.,2091,0,0,c,
10453,atividade política marcante da comunidade.,2091,1,0,d,
10454,resposta irônica ante o discurso da autoridade.,2091,0,0,e,
10455,ressaltar o fechamento de escolas e creches durante o período pandêmico,2092,1,0,a,
10456,ratificar a romantização da dedicação das mães na educação da crianças,2092,0,0,b,
10457,evidenciar a importância de uma rede de apoio para as mães na criação dos seus filhos,2092,0,0,c,
10458,enfatizar a proteção aos filhos em razão do isolamento social das famílias,2092,0,0,d,
10459,denunciar a disparidade entre o trabalho das mães de diferentes classes,2092,0,0,e,
10460,ressignificações contemporâneas do conceito de alegria.,2093,1,0,a,
10461,representações estereotipadas e superficiais de felicidade.,2093,0,0,b,
10462,estilos de vida inacessíveis para a sociedade brasileira.,2093,0,0,c,
10463,atitudes contraditórias de influenciadores digitais.,2093,0,0,d,
10464,padrões idealizados e nocivos de beleza física.,2093,0,0,e,
10465,preocupação do vaqueiro em demostrar sua virilidade.,2094,0,0,a,
10466,plasticidade da imagem do rebanho reunido.,2094,0,0,b,
10467,sugestão da firmeza do sertanejo ao arrear o cavalo.,2094,0,0,c,
10468,situação de pobreza encontrada nos sertões brasileiros.,2094,1,0,d,
10469,afetividade demonstrada ao noticiar a morte do cantador.,2094,0,0,e,
10470,espanto com a quantidade de foliões nas ruas.,2095,0,0,a,
10471,intenção de confraternizar com desconhecidos.,2095,1,0,b,
10472,consagração da alegria do povo.,2095,0,0,c,
10473,reconhecimento da festa como manifestação cultural.,2095,0,0,d,
10474,atração e asco perante atitudes libertinas.,2095,0,0,e,
10475,exploração da técnica da escultura cubista.,2096,0,0,a,
10476,representação da simplicidade pelo artista.,2096,0,0,b,
10477,valorização do cotidiano por meio da geometria.,2096,0,0,c,
10478,utilização da complexidade dos elementos formais.,2096,0,0,d,
10479,combinação de formas sintéticas no espaço utilizado.,2096,1,0,e,
10480,utilização da perspectiva para integrar os diferentes planos.,2097,0,0,a,
10481,representação da nudez masculina.,2097,1,0,b,
10482,distorção ao representar a figura humana.,2097,0,0,c,
10483,evocação de um fato da cultura clássica grega.,2097,0,0,d,
10484,presença do tema da morte como punição da família.,2097,0,0,e,
10485,questionar o conhecimento do povo mexicano sobre as línguas ameríndias,2098,0,0,a,
10486,destacar o papel dos órgãos governamentais na conservação das línguas no México.,2098,0,0,b,
10487,difundi a arte iconográfica indígena mexicana.,2098,0,0,c,
10488,defender a preservação das línguas originárias garantindo a diversidade linguística mexicana.,2098,0,0,d,
10489,resgatar a literatura popular produzida em língua zapoteca.,2098,1,0,e,
10490,indefinição dos espaços para efeito de generalização.,2099,1,0,a,
10491,desenho cru da realidade dramática dos retirantes.,2099,0,0,b,
10492,análise psicológica da reação dos personagens à seca.,2099,0,0,c,
10493,engajamento político do narrador ante as desigualdades.,2099,0,0,d,
10494,contemplação lírica da paisagem transformada em alegoria.,2099,0,0,e,
10495,"afetivo, manifesto na determinação de acolher familiares e no respeito mútuo",2100,0,0,a,
10496,"capitalista, marcado pela distribuição funcional do trabalho.",2100,0,0,b,
10497,"liberal, buscando a igualdade entre pessoas escravizadas e livres.",2100,1,0,c,
10498,"científico, considerando o ser humano como um fenômeno biológico.",2100,0,0,d,
10499,"religioso, fundamentado na fé e na aceitação dos dogmas do cristianismo",2100,0,0,e,
10500,mistério que cerca as clientes de práticas de vidência.,2101,0,0,a,
10501,misto de singeleza e astúcia dos gestos da personagem.,2101,0,0,b,
10502,modo de vestir dos moradores do morro carioca.,2101,0,0,c,
10503,interesse do narrador pelas figuras femininas ambíguas.,2101,1,0,d,
10504,senso prático em relação às oportunidades de renda.,2101,0,0,e,
10505,estabelecer regras que devem ser seguidas à risca.,2102,1,0,a,
10506,propor ações específicas para cada etapa da infância.,2102,0,0,b,
10507,explicar os efeitos do acesso precoce à internet.,2102,0,0,c,
10508,determinar a incorporação de rituais à educação dos filhos.,2102,0,0,d,
10509,educar com base em um conjunto de estratégias formativas.,2102,0,0,e,
10510,necessidade de espaços definidos para a sua realização.,2103,0,0,a,
10511,competitividade entre seus praticantes.,2103,0,0,b,
10512,atividade com padrões técnicos definidos.,2103,0,0,c,
10513,modalidade com regras predeterminadas.,2103,1,0,d,
10514,criatividade para adaptações a novos espaços.,2103,0,0,e,
10515,conscientizar a população sobre grave problema de saúde pública.,2104,0,0,a,
10516,propor campanhas para a ampliação de acesso aos serviços públicos.,2104,0,0,b,
10517,fiscalizar as ações de saúde e saneamento da cidade.,2104,1,0,c,
10518,responsabilizar os agentes públicos pela demora na tomara de decisões.,2104,0,0,d,
10519,defender os serviços gratuitos de atendimento à população.,2104,0,0,e,
10520,"descrever, por meio das memórias de Petra, a separação de duas irmãs.",2105,0,0,a,
10521,"narrar, por meio de imagem e poesia, cenas da vida das irmãs Petra e Elena.",2105,0,0,b,
10522,"sintetizar, por meio das principais cenas do filme, a história de Elena.",2105,0,0,c,
10523,"lançar, por meio da história de vida do autor, um filme autobiográfico.",2105,0,0,d,
10524,"avaliar, por meio de análise crítica, o filme em referência.",2105,1,0,e,
10525,inter-relação entre orações por elementos linguisticos lógicos.,2106,1,0,a,
10526,justaposição de sequências verbais e nominais.,2106,0,0,b,
10527,mudança de eventos resultante do jogo temporal.,2106,0,0,c,
10528,uso de adjetivos qualificativos na descrição do cenário.,2106,0,0,d,
10529,encadeamento semântico pelo uso de substantivos sinônimos.,2106,0,0,e,
10530,brevidade no tratamento da temática,2107,0,0,a,
10531,descrição minuciosa dos personagens,2107,0,0,b,
10532,relação distanciada entre os interlocutores.,2107,1,0,c,
10533,público leitor exclusivo.,2107,0,0,d,
10534,articulação de vários núcleos narrativos.,2107,0,0,e,
10535,a recorrência de temas marca a arte do final do século XX.,2108,0,0,a,
10536,as formas de criticar obras do passado se repetem.,2108,0,0,b,
10537,as criações desmistificam os valores estéticos estabelecidos.,2108,1,0,c,
10538,o distanciamento temporal permite a transformação dos referenciais estéticos.,2108,0,0,d,
10539,o objeto ausente sugere a degradação da forma superando o modelo artístico.,2108,0,0,e,
10540,presença de léxico do campo semântico de funerais,2109,1,0,a,
10541,enumeração de objetos e fatos,2109,0,0,b,
10542,predominância de linguagem objetiva,2109,0,0,c,
10543,ocorrência de período longo no trecho,2109,0,0,d,
10544,combinação de verbos no presente e no pretérito,2109,0,0,e,
10545,sugerir práticas de violência física e moral em nome do progresso material.,2110,0,0,a,
10546,relacionar o declínio da produção agrícola e comercial a questões raciais.,2110,1,0,b,
10547,revelar a imposição de crenças religiosas a pessoas escravizadas.,2110,0,0,c,
10548,ironizar o comportamento dos proprietários de terra na exploração do trabalho.,2110,0,0,d,
10549,apontar a hipocrisia do discurso conservador na defesa da escravidão.,2110,0,0,e,
10550,ocupação de espaços da natureza local para a produção de eventos musicais memoráveis.,2111,0,0,a,
10551,utilização de aparelhos musicais eletrônicos em lugar dos instrumentos tradicionais.,2111,0,0,b,
10552,"substituição de antigas práticas musicais, como o frevo, por melodias e harmonias inovadoras.",2111,0,0,c,
10553,recuperação de composições tradicionais folclóricas e sua apresentação em grandes festivais.,2111,0,0,d,
10554,"integração de referenciais culturais de diferentes origens, criando uma nova combinação estética.",2111,1,0,e,
10555,representação anedótica de atos de violência.,2112,0,0,a,
10556,citação a referências literárias tradicionais.,2112,0,0,b,
10557,alusão à inocência das crianças da época.,2112,0,0,c,
10558,estratégia de questionar a bondade humana.,2112,0,0,d,
10559,descrição detalhada das pessoas do interior.,2112,1,0,e,
10560,tiveram origem em um curso de pós-graduação.,2113,0,0,a,
10561,estão circunscritos ao espaço institucional da escola.,2113,0,0,b,
10562,garantem a igualdade entre as pessoas.,2113,0,0,c,
10563,têm como objetivo a disseminação do conhecimento.,2113,0,0,d,
10564,foram criados por uma pesquisadora surda.,2113,1,0,e,
10565,construção do enredo de conquistas da família.,2114,0,0,a,
10566,caracterização da personagem como mestiça.,2114,0,0,b,
10567,relação conflituosa das mulheres e seus maridos.,2114,0,0,c,
10568,nostalgia do desejo de viver como os antepassados.,2114,0,0,d,
10569,marca de antigos sofrimentos no fluxo de consciência.,2114,1,0,e,
10570,desenvolver conhecimentos lúdicos específicos dos tempos atuais.,2115,1,0,a,
10571,contribuir para a formação cidadã dos jogadores.,2115,0,0,b,
10572,refutar modelos estereotipados de beleza e elegância.,2115,0,0,c,
10573,estimular a competitividade entre potenciais compradores.,2115,0,0,d,
10574,exemplificar estratégias de arrecadação financeira pela internet.,2115,0,0,e,
10575,"facilitem a adoção da prática de exercícios, com ações relacionadas à educação e à distribuição de renda.",2116,0,0,a,
10576,auxiliem na construção de mais instalações esportivas e espaços adequados para a prática de atividades físicas e esportes.,2116,0,0,b,
10577,"promovam a melhoria da aptidão da população, dedicando-se mais tempo aos esportes.",2116,1,0,c,
10578,estimulem o incentivo fiscal para a iniciativa privada destinar verbas aos programas nacionais de promoção da saúde pelo esporte.,2116,0,0,d,
10579,combatam o sedentarismo presente em parcela significativa da população no território nacional.,2116,0,0,e,
10580,contexto de comunicação em que a conversa se dá.,2117,0,0,a,
10581,falta de compreensão causada pelo choque entre gerações.,2117,1,0,b,
10582,grau de polidez distinto entre os interlocutores.,2117,0,0,c,
10583,diferença de escolaridade entre os falantes.,2117,0,0,d,
10584,nível social dos participantes da situação.,2117,0,0,e,
10585,condicionam a expansão da rede à elaboração de politicas inclusivas.,2118,0,0,a,
10586,apontam o desenvolvimento econômico com solução para ampliar o uso da rede.,2118,1,0,b,
10587,questionam a crença de que o acesso à informação é igualitário e democrático.,2118,0,0,c,
10588,afirmam que o uso comercial da rede é a causa da exclusão de minorias.,2118,0,0,d,
10589,refutam o vinculo entre níveis de escolaridade e dificuldade de acesso.,2118,0,0,e,
10590,reflexo da precariedade da organização social no país.,2119,0,0,a,
10591,inadequação de espaço nos estádios para receber o público.,2119,0,0,b,
10592,problema social localizado numa região do país.,2119,1,0,c,
10593,consequência da insatisfação dos clubes com a organização dos jogos.,2119,0,0,d,
10594,desafio para as torcidas organizadas dos clubes.,2119,0,0,e,
10595,ato inventivo de nomear novas realidades que surgem diante de uma comunidade de falantes de uma língua.,2120,0,0,a,
10596,expediente próprio do sistema linguístico que nos apresenta diferentes possibilidades para traduzir estados de coisas.,2120,0,0,b,
10597,mecanismo de apropriação de formas linguísticas que estão no acervo da formação do idioma nacional.,2120,0,0,c,
10598,processo de incorporação de preconceitos que são recorrentes na história de uma sociedade.,2120,1,0,d,
10599,recurso de expressão marcado pela objetividade que se requer na comunicação diária.,2120,0,0,e,
10600,rapidez no aprendizado do manuseio das novas invenções.,2121,1,0,a,
10601,dificuldade na apropriação da nova linguagem.,2121,0,0,b,
10602,valorização da utilização da nova tecnologia.,2121,0,0,c,
10603,recorrência das mudanças tecnológicas.,2121,0,0,d,
10604,suplantação imediata dos conhecimentos prévios.,2121,0,0,e,
10605,responsabilizar o cidadão pelo controle dos gastos públicos.,2122,0,0,a,
10606,delegar a gestão de projetos de lei ao contribuinte.,2122,1,0,b,
10607,promover o uso adequado de campanhas publicitárias do governo.,2122,0,0,c,
10608,assegurar a fiscalização dos gastos públicos.,2122,0,0,d,
10609,divulgar o projeto sobre transparência da administração pública.,2122,0,0,e,
10610,valorização dos suportes.,2123,0,0,a,
